fix_start,stop,text,global_text,video_path
220,317, The patient is also receiving a new IV from the nurse.," The nurses are connecting the patient to the monitor in his new room. The patient is also receiving a new IV from the nurse. As a new admission, the physician has obtained ICU consent from the patient.",/data/video_narration/2023_06_21_trish/clip_02_01/rt.mp4
317,462," As a new admission, the physician has obtained ICU consent from the patient."," The nurses are connecting the patient to the monitor in his new room. The patient is also receiving a new IV from the nurse. As a new admission, the physician has obtained ICU consent from the patient.",/data/video_narration/2023_06_21_trish/clip_02_01/rt.mp4
0,267, The patient is alert and calm while the nurse is reinforcing an IV in his right upper extremity., The patient is alert and calm while the nurse is reinforcing an IV in his right upper extremity. The nurse is also priming pressure tubing for an anticipated arterial line that the physician will be placing in the patient's left radial artery. There was also an ultrasound technician or perhaps a physician who performed an echocardiogram or cardiac ultrasound on the patient.,/data/video_narration/2023_06_21_trish/clip_02_02/rt.mp4
267,411, The nurse is also priming pressure tubing for an anticipated arterial line that the, The patient is alert and calm while the nurse is reinforcing an IV in his right upper extremity. The nurse is also priming pressure tubing for an anticipated arterial line that the physician will be placing in the patient's left radial artery. There was also an ultrasound technician or perhaps a physician who performed an echocardiogram or cardiac ultrasound on the patient.,/data/video_narration/2023_06_21_trish/clip_02_02/rt.mp4
411,512, physician will be placing in the patient's left radial artery. There was also an ultrasound, The patient is alert and calm while the nurse is reinforcing an IV in his right upper extremity. The nurse is also priming pressure tubing for an anticipated arterial line that the physician will be placing in the patient's left radial artery. There was also an ultrasound technician or perhaps a physician who performed an echocardiogram or cardiac ultrasound on the patient.,/data/video_narration/2023_06_21_trish/clip_02_02/rt.mp4
512,866, technician or perhaps a physician who performed an echocardiogram or cardiac ultrasound on the patient., The patient is alert and calm while the nurse is reinforcing an IV in his right upper extremity. The nurse is also priming pressure tubing for an anticipated arterial line that the physician will be placing in the patient's left radial artery. There was also an ultrasound technician or perhaps a physician who performed an echocardiogram or cardiac ultrasound on the patient.,/data/video_narration/2023_06_21_trish/clip_02_02/rt.mp4
0,215, The typical insertion of an arterial line begins with the clinician's assessment of," The typical insertion of an arterial line begins with the clinician's assessment of the target vessel. In the video, the physician, with the assistance of his colleagues, used an ultrasound probe to assess the patient's left radial artery and is getting ready to insert the arterial line.",/data/video_narration/2023_06_21_trish/clip_02_03/rt.mp4
215,297," the vessel, the target vessel."," The typical insertion of an arterial line begins with the clinician's assessment of the target vessel. In the video, the physician, with the assistance of his colleagues, used an ultrasound probe to assess the patient's left radial artery and is getting ready to insert the arterial line.",/data/video_narration/2023_06_21_trish/clip_02_03/rt.mp4
297,460," In the video, the physician, with the assistance of his colleagues, used an ultrasound probe"," The typical insertion of an arterial line begins with the clinician's assessment of the target vessel. In the video, the physician, with the assistance of his colleagues, used an ultrasound probe to assess the patient's left radial artery and is getting ready to insert the arterial line.",/data/video_narration/2023_06_21_trish/clip_02_03/rt.mp4
460,622, to assess the patient's left radial artery and are getting ready to insert the arterial," The typical insertion of an arterial line begins with the clinician's assessment of the target vessel. In the video, the physician, with the assistance of his colleagues, used an ultrasound probe to assess the patient's left radial artery and is getting ready to insert the arterial line.",/data/video_narration/2023_06_21_trish/clip_02_03/rt.mp4
0,141, Physicians have completed the procedure of placing a left radial art line in the patient's, Physicians have completed the procedure of placing a left radial art line in the patient's left radial artery. The physician checked afterwards with the ultrasound to make sure that the catheter is within the correct vessel. The nurse and another physician were administering medications through the patient's right forearm IV. Another physician placed the patient's bed in a flat position and into Trendelenberg. The patient remained calm and cooperative throughout the entire video.,/data/video_narration/2023_06_21_trish/clip_03_01/rt.mp4
141,235, left radial artery., Physicians have completed the procedure of placing a left radial art line in the patient's left radial artery. The physician checked afterwards with the ultrasound to make sure that the catheter is within the correct vessel. The nurse and another physician were administering medications through the patient's right forearm IV. Another physician placed the patient's bed in a flat position and into Trendelenberg. The patient remained calm and cooperative throughout the entire video.,/data/video_narration/2023_06_21_trish/clip_03_01/rt.mp4
